Source,Target,Weight,Type
train___dog.7467.jpg,dog,1.0,provided
train___dog.7468.jpg,dog,1.0,provided
train___dog.7469.jpg,dog,1.0,provided
train___dog.747.jpg,dog,1.0,provided
train___dog.7470.jpg,dog,1.0,provided
train___dog.7471.jpg,dog,1.0,provided
train___dog.7472.jpg,dog,1.0,provided
train___dog.7473.jpg,dog,1.0,provided
train___dog.7474.jpg,dog,1.0,provided
train___dog.7475.jpg,dog,1.0,provided
train___dog.7476.jpg,dog,1.0,provided
train___dog.7477.jpg,dog,1.0,provided
train___dog.7478.jpg,dog,1.0,provided
train___dog.7479.jpg,dog,1.0,provided
train___dog.748.jpg,dog,1.0,provided
train___dog.7480.jpg,dog,1.0,provided
train___dog.7481.jpg,dog,1.0,provided
train___dog.7482.jpg,dog,1.0,provided
train___dog.7483.jpg,dog,1.0,provided
train___dog.7484.jpg,dog,1.0,provided
train___dog.7485.jpg,dog,1.0,provided
train___dog.7486.jpg,dog,1.0,provided
train___dog.7487.jpg,dog,1.0,provided
train___dog.7488.jpg,dog,1.0,provided
train___dog.7489.jpg,dog,1.0,provided
train___dog.749.jpg,dog,1.0,provided
train___dog.7490.jpg,dog,1.0,provided
train___dog.7491.jpg,dog,1.0,provided
train___dog.7492.jpg,dog,1.0,provided
train___dog.7493.jpg,dog,1.0,provided
train___dog.7494.jpg,dog,1.0,provided
train___dog.7495.jpg,dog,1.0,provided
train___dog.7496.jpg,dog,1.0,provided
train___dog.7497.jpg,dog,1.0,provided
train___dog.7498.jpg,dog,1.0,provided
train___dog.7499.jpg,dog,1.0,provided
train___dog.75.jpg,dog,1.0,provided
train___dog.750.jpg,dog,1.0,provided
train___dog.7500.jpg,dog,1.0,provided
train___dog.7501.jpg,dog,1.0,provided
train___dog.7502.jpg,dog,1.0,provided
train___dog.7503.jpg,dog,1.0,provided
train___dog.7504.jpg,dog,1.0,provided
train___dog.7505.jpg,dog,1.0,provided
train___dog.7506.jpg,dog,1.0,provided
train___dog.7507.jpg,dog,1.0,provided
train___dog.7508.jpg,dog,1.0,provided
train___dog.7509.jpg,dog,1.0,provided
train___dog.751.jpg,dog,1.0,provided
train___dog.7510.jpg,dog,1.0,provided
train___dog.7511.jpg,dog,1.0,provided
train___dog.7512.jpg,dog,1.0,provided
train___dog.7513.jpg,dog,1.0,provided
train___dog.7514.jpg,dog,1.0,provided
train___dog.7515.jpg,dog,1.0,provided
train___dog.7516.jpg,dog,1.0,provided
train___dog.7517.jpg,dog,1.0,provided
train___dog.7518.jpg,dog,1.0,provided
train___dog.7519.jpg,dog,1.0,provided
train___dog.752.jpg,dog,1.0,provided
train___dog.7520.jpg,dog,1.0,provided
train___dog.7521.jpg,dog,1.0,provided
train___dog.7522.jpg,dog,1.0,provided
train___dog.7523.jpg,dog,1.0,provided
train___dog.7524.jpg,dog,1.0,provided
train___dog.7525.jpg,dog,1.0,provided
train___dog.7526.jpg,dog,1.0,provided
train___dog.7527.jpg,dog,1.0,provided
train___dog.7528.jpg,dog,1.0,provided
train___dog.7529.jpg,dog,1.0,provided
train___dog.753.jpg,dog,1.0,provided
train___dog.7530.jpg,dog,1.0,provided
train___dog.7531.jpg,dog,1.0,provided
train___dog.7532.jpg,dog,1.0,provided
train___dog.7533.jpg,dog,1.0,provided
train___dog.7534.jpg,dog,1.0,provided
train___dog.7535.jpg,dog,1.0,provided
train___dog.7536.jpg,dog,1.0,provided
train___dog.7537.jpg,dog,1.0,provided
train___dog.7538.jpg,dog,1.0,provided
train___dog.7539.jpg,dog,1.0,provided
train___dog.754.jpg,dog,1.0,provided
train___dog.7540.jpg,dog,1.0,provided
train___dog.7541.jpg,dog,1.0,provided
train___dog.7542.jpg,dog,1.0,provided
train___dog.7543.jpg,dog,1.0,provided
train___dog.7544.jpg,dog,1.0,provided
train___dog.7545.jpg,dog,1.0,provided
train___dog.7546.jpg,dog,1.0,provided
train___dog.7547.jpg,dog,1.0,provided
train___dog.7548.jpg,dog,1.0,provided
train___dog.7549.jpg,dog,1.0,provided
train___dog.755.jpg,dog,1.0,provided
train___dog.7550.jpg,dog,1.0,provided
train___dog.7551.jpg,dog,1.0,provided
train___dog.7552.jpg,dog,1.0,provided
train___dog.7553.jpg,dog,1.0,provided
train___dog.7554.jpg,dog,1.0,provided
train___dog.7555.jpg,dog,1.0,provided
train___dog.7556.jpg,dog,1.0,provided
train___dog.7557.jpg,dog,1.0,provided
train___dog.7558.jpg,dog,1.0,provided
train___dog.7559.jpg,dog,1.0,provided
train___dog.756.jpg,dog,1.0,provided
train___dog.7560.jpg,dog,1.0,provided
train___dog.7561.jpg,dog,1.0,provided
train___dog.7562.jpg,dog,1.0,provided
train___dog.7563.jpg,dog,1.0,provided
train___dog.7564.jpg,dog,1.0,provided
train___dog.7565.jpg,dog,1.0,provided
train___dog.7566.jpg,dog,1.0,provided
train___dog.7567.jpg,dog,1.0,provided
train___dog.7568.jpg,dog,1.0,provided
train___dog.7569.jpg,dog,1.0,provided
train___dog.757.jpg,dog,1.0,provided
train___dog.7570.jpg,dog,1.0,provided
train___dog.7571.jpg,dog,1.0,provided
train___dog.7572.jpg,dog,1.0,provided
train___dog.7573.jpg,dog,1.0,provided
train___dog.7574.jpg,dog,1.0,provided
train___dog.7575.jpg,dog,1.0,provided
train___dog.7576.jpg,dog,1.0,provided
train___dog.7577.jpg,dog,1.0,provided
train___dog.7578.jpg,dog,1.0,provided
train___dog.7579.jpg,dog,1.0,provided
train___dog.758.jpg,dog,1.0,provided
train___dog.7580.jpg,dog,1.0,provided
train___dog.7581.jpg,dog,1.0,provided
train___dog.7582.jpg,dog,1.0,provided
train___dog.7583.jpg,dog,1.0,provided
train___dog.7584.jpg,dog,1.0,provided
train___dog.7585.jpg,dog,1.0,provided
train___dog.7586.jpg,dog,1.0,provided
train___dog.7587.jpg,dog,1.0,provided
train___dog.7588.jpg,dog,1.0,provided
train___dog.7589.jpg,dog,1.0,provided
train___dog.759.jpg,dog,1.0,provided
train___dog.7590.jpg,dog,1.0,provided
train___dog.7591.jpg,dog,1.0,provided
train___dog.7592.jpg,dog,1.0,provided
train___dog.7593.jpg,dog,1.0,provided
train___dog.7594.jpg,dog,1.0,provided
train___dog.7595.jpg,dog,1.0,provided
train___dog.7596.jpg,dog,1.0,provided
train___dog.7597.jpg,dog,1.0,provided
train___dog.7598.jpg,dog,1.0,provided
train___dog.7599.jpg,dog,1.0,provided
train___dog.76.jpg,dog,1.0,provided
train___dog.760.jpg,dog,1.0,provided
train___dog.7600.jpg,dog,1.0,provided
train___dog.7601.jpg,dog,1.0,provided
train___dog.7602.jpg,dog,1.0,provided
train___dog.7603.jpg,dog,1.0,provided
train___dog.7604.jpg,dog,1.0,provided
train___dog.7605.jpg,dog,1.0,provided
train___dog.7606.jpg,dog,1.0,provided
train___dog.7607.jpg,dog,1.0,provided
train___dog.7608.jpg,dog,1.0,provided
train___dog.7609.jpg,dog,1.0,provided
train___dog.761.jpg,dog,1.0,provided
train___dog.7610.jpg,dog,1.0,provided
train___dog.7611.jpg,dog,1.0,provided
train___dog.7612.jpg,dog,1.0,provided
train___dog.7613.jpg,dog,1.0,provided
train___dog.7614.jpg,dog,1.0,provided
train___dog.7615.jpg,dog,1.0,provided
train___dog.7616.jpg,dog,1.0,provided
train___dog.7617.jpg,dog,1.0,provided
train___dog.7618.jpg,dog,1.0,provided
train___dog.7619.jpg,dog,1.0,provided
train___dog.762.jpg,dog,1.0,provided
train___dog.7620.jpg,dog,1.0,provided
train___dog.7621.jpg,dog,1.0,provided
train___dog.7622.jpg,dog,1.0,provided
train___dog.7623.jpg,dog,1.0,provided
train___dog.7624.jpg,dog,1.0,provided
train___dog.7625.jpg,dog,1.0,provided
train___dog.7626.jpg,dog,1.0,provided
train___dog.7627.jpg,dog,1.0,provided
train___dog.7628.jpg,dog,1.0,provided
train___dog.7629.jpg,dog,1.0,provided
train___dog.763.jpg,dog,1.0,provided
train___dog.7630.jpg,dog,1.0,provided
train___dog.7631.jpg,dog,1.0,provided
train___dog.7632.jpg,dog,1.0,provided
train___dog.7633.jpg,dog,1.0,provided
train___dog.7634.jpg,dog,1.0,provided
train___dog.7635.jpg,dog,1.0,provided
train___dog.7636.jpg,dog,1.0,provided
train___dog.7637.jpg,dog,1.0,provided
train___dog.7638.jpg,dog,1.0,provided
train___dog.7639.jpg,dog,1.0,provided
train___dog.764.jpg,dog,1.0,provided
train___dog.7640.jpg,dog,1.0,provided
train___dog.7641.jpg,dog,1.0,provided
train___dog.7642.jpg,dog,1.0,provided
train___dog.7643.jpg,dog,1.0,provided
train___dog.7644.jpg,dog,1.0,provided
train___dog.7645.jpg,dog,1.0,provided
train___dog.7646.jpg,dog,1.0,provided
train___dog.7647.jpg,dog,1.0,provided
train___dog.7648.jpg,dog,1.0,provided
train___dog.7649.jpg,dog,1.0,provided
train___dog.765.jpg,dog,1.0,provided
train___dog.7650.jpg,dog,1.0,provided
train___dog.7651.jpg,dog,1.0,provided
train___dog.7652.jpg,dog,1.0,provided
train___dog.7653.jpg,dog,1.0,provided
train___dog.7654.jpg,dog,1.0,provided
train___dog.7655.jpg,dog,1.0,provided
train___dog.7656.jpg,dog,1.0,provided
train___dog.7657.jpg,dog,1.0,provided
train___dog.7658.jpg,dog,1.0,provided
train___dog.7659.jpg,dog,1.0,provided
train___dog.766.jpg,dog,1.0,provided
train___dog.7660.jpg,dog,1.0,provided
train___dog.7661.jpg,dog,1.0,provided
train___dog.7662.jpg,dog,1.0,provided
train___dog.7663.jpg,dog,1.0,provided
train___dog.7664.jpg,dog,1.0,provided
train___dog.7665.jpg,dog,1.0,provided
train___dog.7666.jpg,dog,1.0,provided
train___dog.7667.jpg,dog,1.0,provided
train___dog.7668.jpg,dog,1.0,provided
train___dog.7669.jpg,dog,1.0,provided
train___dog.767.jpg,dog,1.0,provided
train___dog.7670.jpg,dog,1.0,provided
train___dog.7671.jpg,dog,1.0,provided
train___dog.7672.jpg,dog,1.0,provided
train___dog.7673.jpg,dog,1.0,provided
train___dog.7674.jpg,dog,1.0,provided
train___dog.7675.jpg,dog,1.0,provided
train___dog.7676.jpg,dog,1.0,provided
train___dog.7677.jpg,dog,1.0,provided
train___dog.7678.jpg,dog,1.0,provided
train___dog.7679.jpg,dog,1.0,provided
train___dog.768.jpg,dog,1.0,provided
train___dog.7680.jpg,dog,1.0,provided
train___dog.7681.jpg,dog,1.0,provided
train___dog.7682.jpg,dog,1.0,provided
train___dog.7683.jpg,dog,1.0,provided
train___dog.7684.jpg,dog,1.0,provided
train___dog.7685.jpg,dog,1.0,provided
train___dog.7686.jpg,dog,1.0,provided
train___dog.7687.jpg,dog,1.0,provided
train___dog.7688.jpg,dog,1.0,provided
train___dog.7689.jpg,dog,1.0,provided
train___dog.769.jpg,dog,1.0,provided
train___dog.7690.jpg,dog,1.0,provided
train___dog.7691.jpg,dog,1.0,provided
train___dog.7692.jpg,dog,1.0,provided
train___dog.7693.jpg,dog,1.0,provided
train___dog.7694.jpg,dog,1.0,provided
train___dog.7695.jpg,dog,1.0,provided
train___dog.7696.jpg,dog,1.0,provided
train___dog.7697.jpg,dog,1.0,provided
train___dog.7698.jpg,dog,1.0,provided
train___dog.7699.jpg,dog,1.0,provided
train___dog.77.jpg,dog,1.0,provided
train___dog.770.jpg,dog,1.0,provided
train___dog.7700.jpg,dog,1.0,provided
train___dog.7701.jpg,dog,1.0,provided
train___dog.7702.jpg,dog,1.0,provided
train___dog.7703.jpg,dog,1.0,provided
train___dog.7704.jpg,dog,1.0,provided
train___dog.7705.jpg,dog,1.0,provided
train___dog.7706.jpg,dog,1.0,provided
train___dog.7707.jpg,dog,1.0,provided
train___dog.7708.jpg,dog,1.0,provided
train___dog.7709.jpg,dog,1.0,provided
train___dog.771.jpg,dog,1.0,provided
train___dog.7710.jpg,dog,1.0,provided
train___dog.7711.jpg,dog,1.0,provided
train___dog.7712.jpg,dog,1.0,provided
train___dog.7713.jpg,dog,1.0,provided
train___dog.7714.jpg,dog,1.0,provided
train___dog.7715.jpg,dog,1.0,provided
train___dog.7716.jpg,dog,1.0,provided
train___dog.7717.jpg,dog,1.0,provided
train___dog.7718.jpg,dog,1.0,provided
train___dog.7719.jpg,dog,1.0,provided
train___dog.772.jpg,dog,1.0,provided
train___dog.7720.jpg,dog,1.0,provided
train___dog.7721.jpg,dog,1.0,provided
train___dog.7722.jpg,dog,1.0,provided
train___dog.7723.jpg,dog,1.0,provided
train___dog.7724.jpg,dog,1.0,provided
train___dog.7725.jpg,dog,1.0,provided
train___dog.7726.jpg,dog,1.0,provided
train___dog.7727.jpg,dog,1.0,provided
train___dog.7728.jpg,dog,1.0,provided
train___dog.7729.jpg,dog,1.0,provided
train___dog.773.jpg,dog,1.0,provided
train___dog.7730.jpg,dog,1.0,provided
train___dog.7731.jpg,dog,1.0,provided
train___dog.7732.jpg,dog,1.0,provided
train___dog.7733.jpg,dog,1.0,provided
train___dog.7734.jpg,dog,1.0,provided
train___dog.7735.jpg,dog,1.0,provided
train___dog.7736.jpg,dog,1.0,provided
train___dog.7737.jpg,dog,1.0,provided
train___dog.7738.jpg,dog,1.0,provided
train___dog.7739.jpg,dog,1.0,provided
train___dog.774.jpg,dog,1.0,provided
train___dog.7740.jpg,dog,1.0,provided
train___dog.7741.jpg,dog,1.0,provided
train___dog.7742.jpg,dog,1.0,provided
train___dog.7743.jpg,dog,1.0,provided
train___dog.7744.jpg,dog,1.0,provided
train___dog.7745.jpg,dog,1.0,provided
train___dog.7746.jpg,dog,1.0,provided
train___dog.7747.jpg,dog,1.0,provided
train___dog.7748.jpg,dog,1.0,provided
train___dog.7749.jpg,dog,1.0,provided
train___dog.775.jpg,dog,1.0,provided
train___dog.7750.jpg,dog,1.0,provided
train___dog.7751.jpg,dog,1.0,provided
train___dog.7752.jpg,dog,1.0,provided
train___dog.7753.jpg,dog,1.0,provided
train___dog.7754.jpg,dog,1.0,provided
train___dog.7755.jpg,dog,1.0,provided
train___dog.7756.jpg,dog,1.0,provided
train___dog.7757.jpg,dog,1.0,provided
train___dog.7758.jpg,dog,1.0,provided
train___dog.7759.jpg,dog,1.0,provided
train___dog.776.jpg,dog,1.0,provided
train___dog.7760.jpg,dog,1.0,provided
train___dog.7761.jpg,dog,1.0,provided
train___dog.7762.jpg,dog,1.0,provided
train___dog.7763.jpg,dog,1.0,provided
train___dog.7764.jpg,dog,1.0,provided
train___dog.7765.jpg,dog,1.0,provided
train___dog.7766.jpg,dog,1.0,provided
train___dog.7767.jpg,dog,1.0,provided
train___dog.7768.jpg,dog,1.0,provided
train___dog.7769.jpg,dog,1.0,provided
train___dog.777.jpg,dog,1.0,provided
train___dog.7770.jpg,dog,1.0,provided
train___dog.7771.jpg,dog,1.0,provided
train___dog.7772.jpg,dog,1.0,provided
train___dog.7773.jpg,dog,1.0,provided
train___dog.7774.jpg,dog,1.0,provided
train___dog.7775.jpg,dog,1.0,provided
train___dog.7776.jpg,dog,1.0,provided
train___dog.7777.jpg,dog,1.0,provided
train___dog.7778.jpg,dog,1.0,provided
train___dog.7779.jpg,dog,1.0,provided
train___dog.778.jpg,dog,1.0,provided
train___dog.7780.jpg,dog,1.0,provided
train___dog.7781.jpg,dog,1.0,provided
train___dog.7782.jpg,dog,1.0,provided
train___dog.7783.jpg,dog,1.0,provided
train___dog.7784.jpg,dog,1.0,provided
train___dog.7785.jpg,dog,1.0,provided
train___dog.7786.jpg,dog,1.0,provided
train___dog.7787.jpg,dog,1.0,provided
train___dog.7788.jpg,dog,1.0,provided
train___dog.7789.jpg,dog,1.0,provided
train___dog.779.jpg,dog,1.0,provided
train___dog.7790.jpg,dog,1.0,provided
train___dog.7791.jpg,dog,1.0,provided
train___dog.7792.jpg,dog,1.0,provided
train___dog.7793.jpg,dog,1.0,provided
train___dog.7794.jpg,dog,1.0,provided
train___dog.7795.jpg,dog,1.0,provided
train___dog.7796.jpg,dog,1.0,provided
train___dog.7797.jpg,dog,1.0,provided
train___dog.7798.jpg,dog,1.0,provided
train___dog.7799.jpg,dog,1.0,provided
train___dog.78.jpg,dog,1.0,provided
train___dog.780.jpg,dog,1.0,provided
train___dog.7800.jpg,dog,1.0,provided
train___dog.7801.jpg,dog,1.0,provided
train___dog.7802.jpg,dog,1.0,provided
train___dog.7803.jpg,dog,1.0,provided
train___dog.7804.jpg,dog,1.0,provided
train___dog.7805.jpg,dog,1.0,provided
train___dog.7806.jpg,dog,1.0,provided
train___dog.7807.jpg,dog,1.0,provided
train___dog.7808.jpg,dog,1.0,provided
train___dog.7809.jpg,dog,1.0,provided
train___dog.781.jpg,dog,1.0,provided
train___dog.7810.jpg,dog,1.0,provided
train___dog.7811.jpg,dog,1.0,provided
train___dog.7812.jpg,dog,1.0,provided
train___dog.7813.jpg,dog,1.0,provided
train___dog.7814.jpg,dog,1.0,provided
train___dog.7815.jpg,dog,1.0,provided
train___dog.7816.jpg,dog,1.0,provided
train___dog.7817.jpg,dog,1.0,provided
train___dog.7818.jpg,dog,1.0,provided
train___dog.7819.jpg,dog,1.0,provided
train___dog.782.jpg,dog,1.0,provided
train___dog.7820.jpg,dog,1.0,provided
train___dog.7821.jpg,dog,1.0,provided
train___dog.7822.jpg,dog,1.0,provided
train___dog.7823.jpg,dog,1.0,provided
train___dog.7824.jpg,dog,1.0,provided
train___dog.7825.jpg,dog,1.0,provided
train___dog.7826.jpg,dog,1.0,provided
train___dog.7827.jpg,dog,1.0,provided
train___dog.7828.jpg,dog,1.0,provided
train___dog.7829.jpg,dog,1.0,provided
train___dog.783.jpg,dog,1.0,provided
train___dog.7830.jpg,dog,1.0,provided
train___dog.7831.jpg,dog,1.0,provided
train___dog.7832.jpg,dog,1.0,provided
train___dog.7833.jpg,dog,1.0,provided
train___dog.7834.jpg,dog,1.0,provided
train___dog.7835.jpg,dog,1.0,provided
train___dog.7836.jpg,dog,1.0,provided
train___dog.7837.jpg,dog,1.0,provided
train___dog.7838.jpg,dog,1.0,provided
train___dog.7839.jpg,dog,1.0,provided
train___dog.784.jpg,dog,1.0,provided
train___dog.7840.jpg,dog,1.0,provided
train___dog.7841.jpg,dog,1.0,provided
train___dog.7842.jpg,dog,1.0,provided
train___dog.7843.jpg,dog,1.0,provided
train___dog.7844.jpg,dog,1.0,provided
train___dog.7845.jpg,dog,1.0,provided
train___dog.7846.jpg,dog,1.0,provided
train___dog.7847.jpg,dog,1.0,provided
train___dog.7848.jpg,dog,1.0,provided
train___dog.7849.jpg,dog,1.0,provided
train___dog.785.jpg,dog,1.0,provided
train___dog.7850.jpg,dog,1.0,provided
train___dog.7851.jpg,dog,1.0,provided
train___dog.7852.jpg,dog,1.0,provided
train___dog.7853.jpg,dog,1.0,provided
train___dog.7854.jpg,dog,1.0,provided
train___dog.7855.jpg,dog,1.0,provided
train___dog.7856.jpg,dog,1.0,provided
train___dog.7857.jpg,dog,1.0,provided
train___dog.7858.jpg,dog,1.0,provided
train___dog.7859.jpg,dog,1.0,provided
train___dog.786.jpg,dog,1.0,provided
train___dog.7860.jpg,dog,1.0,provided
train___dog.7861.jpg,dog,1.0,provided
train___dog.7862.jpg,dog,1.0,provided
train___dog.7863.jpg,dog,1.0,provided
train___dog.7864.jpg,dog,1.0,provided
train___dog.7865.jpg,dog,1.0,provided
train___dog.7866.jpg,dog,1.0,provided
train___dog.7867.jpg,dog,1.0,provided
train___dog.7868.jpg,dog,1.0,provided
train___dog.7869.jpg,dog,1.0,provided
train___dog.787.jpg,dog,1.0,provided
train___dog.7870.jpg,dog,1.0,provided
train___dog.7871.jpg,dog,1.0,provided
train___dog.7872.jpg,dog,1.0,provided
train___dog.7873.jpg,dog,1.0,provided
train___dog.7874.jpg,dog,1.0,provided
train___dog.7875.jpg,dog,1.0,provided
train___dog.7876.jpg,dog,1.0,provided
train___dog.7877.jpg,dog,1.0,provided
train___dog.7878.jpg,dog,1.0,provided
train___dog.7879.jpg,dog,1.0,provided
train___dog.788.jpg,dog,1.0,provided
train___dog.7880.jpg,dog,1.0,provided
train___dog.7881.jpg,dog,1.0,provided
train___dog.7882.jpg,dog,1.0,provided
train___dog.7883.jpg,dog,1.0,provided
train___dog.7884.jpg,dog,1.0,provided
train___dog.7885.jpg,dog,1.0,provided
train___dog.7886.jpg,dog,1.0,provided
train___dog.7887.jpg,dog,1.0,provided
train___dog.7888.jpg,dog,1.0,provided
train___dog.7889.jpg,dog,1.0,provided
train___dog.789.jpg,dog,1.0,provided
train___dog.7890.jpg,dog,1.0,provided
train___dog.7891.jpg,dog,1.0,provided
train___dog.7892.jpg,dog,1.0,provided
train___dog.7893.jpg,dog,1.0,provided
train___dog.7894.jpg,dog,1.0,provided
train___dog.7895.jpg,dog,1.0,provided
train___dog.7896.jpg,dog,1.0,provided
train___dog.7897.jpg,dog,1.0,provided
train___dog.7898.jpg,dog,1.0,provided
train___dog.7899.jpg,dog,1.0,provided
train___dog.79.jpg,dog,1.0,provided
train___dog.790.jpg,dog,1.0,provided
train___dog.7900.jpg,dog,1.0,provided
train___dog.7901.jpg,dog,1.0,provided
train___dog.7902.jpg,dog,1.0,provided
train___dog.7903.jpg,dog,1.0,provided
train___dog.7904.jpg,dog,1.0,provided
train___dog.7905.jpg,dog,1.0,provided
train___dog.7906.jpg,dog,1.0,provided
train___dog.7907.jpg,dog,1.0,provided
train___dog.7908.jpg,dog,1.0,provided
train___dog.7909.jpg,dog,1.0,provided
train___dog.791.jpg,dog,1.0,provided
train___dog.7910.jpg,dog,1.0,provided
train___dog.7911.jpg,dog,1.0,provided
train___dog.7912.jpg,dog,1.0,provided
train___dog.7913.jpg,dog,1.0,provided
train___dog.7914.jpg,dog,1.0,provided
train___dog.7915.jpg,dog,1.0,provided
train___dog.7916.jpg,dog,1.0,provided
train___dog.7917.jpg,dog,1.0,provided
train___dog.7918.jpg,dog,1.0,provided
train___dog.7919.jpg,dog,1.0,provided
train___dog.792.jpg,dog,1.0,provided
train___dog.7920.jpg,dog,1.0,provided
train___dog.7921.jpg,dog,1.0,provided
train___dog.7922.jpg,dog,1.0,provided
train___dog.7923.jpg,dog,1.0,provided
train___dog.7924.jpg,dog,1.0,provided
train___dog.7925.jpg,dog,1.0,provided
train___dog.7926.jpg,dog,1.0,provided
train___dog.7927.jpg,dog,1.0,provided
train___dog.7928.jpg,dog,1.0,provided
train___dog.7929.jpg,dog,1.0,provided
train___dog.793.jpg,dog,1.0,provided
train___dog.7930.jpg,dog,1.0,provided
train___dog.7931.jpg,dog,1.0,provided
train___dog.7932.jpg,dog,1.0,provided
train___dog.7933.jpg,dog,1.0,provided
train___dog.7934.jpg,dog,1.0,provided
train___dog.7935.jpg,dog,1.0,provided
train___dog.7936.jpg,dog,1.0,provided
train___dog.7937.jpg,dog,1.0,provided
train___dog.7938.jpg,dog,1.0,provided
train___dog.7939.jpg,dog,1.0,provided
train___dog.794.jpg,dog,1.0,provided
train___dog.7940.jpg,dog,1.0,provided
train___dog.7941.jpg,dog,1.0,provided
train___dog.7942.jpg,dog,1.0,provided
train___dog.7943.jpg,dog,1.0,provided
train___dog.7944.jpg,dog,1.0,provided
train___dog.7945.jpg,dog,1.0,provided
train___dog.7946.jpg,dog,1.0,provided
train___dog.7947.jpg,dog,1.0,provided
train___dog.7948.jpg,dog,1.0,provided
train___dog.7949.jpg,dog,1.0,provided
train___dog.795.jpg,dog,1.0,provided
train___dog.7950.jpg,dog,1.0,provided
train___dog.7951.jpg,dog,1.0,provided
train___dog.7952.jpg,dog,1.0,provided
train___dog.7953.jpg,dog,1.0,provided
train___dog.7954.jpg,dog,1.0,provided
train___dog.7955.jpg,dog,1.0,provided
train___dog.7956.jpg,dog,1.0,provided
train___dog.7957.jpg,dog,1.0,provided
train___dog.7958.jpg,dog,1.0,provided
train___dog.7959.jpg,dog,1.0,provided
train___dog.796.jpg,dog,1.0,provided
train___dog.7960.jpg,dog,1.0,provided
train___dog.7961.jpg,dog,1.0,provided
